id_str,_id,id_str,created_at,emotion_label,processed_text,raw_text
1231177320209121282,{'$oid': '5e5117be4ed687673b956c2a'},1231177320209121282,2020-02-22 11:22:01,happy,"no matter how hard , please smile :)  @AtthaphanP 
#ebBraun #EbBRAUNxOffGun #ออฟกัน https://t.co/pQca32Cb97","RT @chubmty: no matter how hard , please smile :) @off_tumcial @AtthaphanP 
#ebBraun #EbBRAUNxOffGun #ออฟกัน https://t.co/pQca32Cb97"
1231177321081638915,{'$oid': '5e5117be4ed687673b956c2b'},1231177321081638915,2020-02-22 11:22:02,happy," Now we can trend! Officials are using the tag!

#SidHeartsLoveSid :)","RT @wittydope: @LukbukWali Now we can trend! Officials are using the tag!

#SidHeartsLoveSid :)"
1231177321190764551,{'$oid': '5e5117be4ed687673b956c2c'},1231177321190764551,2020-02-22 11:22:02,happy,"GAME 🎲
who is ur bias/wrecker?

cix
bias : seunghun, byounggon 
wrecker : ot3

wayv
bias:  lucas, winwin, yangyang… https://t.co/3a2Khf47qI","GAME 🎲
who is ur bias/wrecker?

cix
bias : seunghun, byounggon 
wrecker : ot3

wayv
bias:  lucas, winwin, yangyang… https://t.co/3a2Khf47qI"
1231177326731255809,{'$oid': '5e5117be4ed687673b956c2d'},1231177326731255809,2020-02-22 11:22:03,happy,An evening full of wisdom and learning. Thanks for the time  :) Let’s spread the love! https://t.co/Qmz1u…,RT @jerwinborres: An evening full of wisdom and learning. Thanks for the time @maymayentrata07 :) Let’s spread the love! https://t.co/Qmz1u…
1231177327578533888,{'$oid': '5e5117be4ed687673b956c2e'},1231177327578533888,2020-02-22 11:22:03,happy, @stellaiero_ @mitchie072394 @GARUDA082001 @yanjie_c @sisiwnichiKen @justjahdedios @MariabelleSuson… https://t.co/MQF2zzhy1S,@reizcanonigo1 @stellaiero_ @mitchie072394 @GARUDA082001 @yanjie_c @sisiwnichiKen @justjahdedios @MariabelleSuson… https://t.co/MQF2zzhy1S
1231177329063448577,{'$oid': '5e5117be4ed687673b956c2f'},1231177329063448577,2020-02-22 11:22:04,happy, @tugkanofficial Evettt :),@heuneess @tugkanofficial Evettt :)
1231177329226838017,{'$oid': '5e5117be4ed687673b956c30'},1231177329226838017,2020-02-22 11:22:04,happy,"It's that time of the week again! 😀 #ShamelessSelfpromoSaturday  
#writers post your links, follow and retweet other people's…","RT @fuseboo: It's that time of the week again! 😀 #ShamelessSelfpromoSaturday  
#writers post your links, follow and retweet other people's…"
1231177332976750593,{'$oid': '5e5117be4ed687673b956c31'},1231177332976750593,2020-02-22 11:22:05,happy, I think we need to look more at male perspectives! I plan on spending time on that in both my YouTube and website :),@nsaulakh I think we need to look more at male perspectives! I plan on spending time on that in both my YouTube and website :)
1231177353750908928,{'$oid': '5e5117be4ed687673b956c3a'},1231177353750908928,2020-02-22 11:22:09,anger,stop play victim please :),RT @mochiestnat: stop play victim please :)
1231177357538492416,{'$oid': '5e5117be4ed687673b956c3b'},1231177357538492416,2020-02-22 11:22:10,surprise, Morning 🙂,@bumblebeez1222 Morning 🙂
1231177446277492739,{'$oid': '5e5117be4ed687673b956c40'},1231177446277492739,2020-02-22 11:22:32,fear,"I have zero money, a flying carpet and a monkey. 
Wanna see the world?","RT @Hoekage77: I have zero money, a flying carpet and a monkey. 
Wanna see the world?"
1231177512228491264,{'$oid': '5e5117be4ed687673b956c43'},1231177512228491264,2020-02-22 11:22:47,pleasant,From 🙂 to 🙁 real quick. ❄️,RT @jamesvoltaire18: From 🙂 to 🙁 real quick. ❄️
1231177524757094400,{'$oid': '5e5117be4ed687673b956c46'},1231177524757094400,2020-02-22 11:22:50,fear,"PM Modi is silent when Union Ministers like Giriraj Singh make blatantly communal remarks.

To get him to speak up, I've…","RT @SaketGokhale: PM Modi is silent when Union Ministers like Giriraj Singh make blatantly communal remarks.

To get him to speak up, I've…"
1231177565433364481,{'$oid': '5e5117be4ed687673b956c48'},1231177565433364481,2020-02-22 11:23:00,anger,"Nothing much to see here, She’s in wraith.","Nothing much to see here, She’s in wraith."
1231177603316408320,{'$oid': '5e5117be4ed687673b956c4d'},1231177603316408320,2020-02-22 11:23:09,anger," Mornin, John!! 🙂","@John14584281 Mornin, John!! 🙂"
1231177730508513280,{'$oid': '5e5117bf4ed687673b956c54'},1231177730508513280,2020-02-22 11:23:39,surprise,"It's sadly ironic how many privacy-related articles are shared with tracking parameters added to the address. 😞

So here's…","RT @DuckDuckGo: It's sadly ironic how many privacy-related articles are shared with tracking parameters added to the address. 😞

So here's…"
1231177736720396288,{'$oid': '5e5117bf4ed687673b956c56'},1231177736720396288,2020-02-22 11:23:41,fear,"So, All the venomous Rasict Bigots having Lor O Bar Afghan syndrome won't even have a place in existing Afghanistan. 
دھ…","RT @faisal_qafhsa: So, All the venomous Rasict Bigots having Lor O Bar Afghan syndrome won't even have a place in existing Afghanistan. 
دھ…"
1231177761114349569,{'$oid': '5e5117bf4ed687673b956c59'},1231177761114349569,2020-02-22 11:23:47,surprise,This dog looks like Adam from Sex Education 🙂,RT @Vanessavaneyy: This dog looks like Adam from Sex Education 🙂
1231177770291478528,{'$oid': '5e5117bf4ed687673b956c5a'},1231177770291478528,2020-02-22 11:23:49,fear,"if day6 will really hold their con in moa arena, i hope the sections are blocked this way too 🙂 it's more fair  https://t.co/fYZgwgCkcR","if day6 will really hold their con in moa arena, i hope the sections are blocked this way too 🙂 it's more fair comp… https://t.co/fYZgwgCkcR"
1231177849437966336,{'$oid': '5e5117bf4ed687673b956c5f'},1231177849437966336,2020-02-22 11:24:08,fear," Ikr. She's totally don't have any idea why would only KL shariah court have a new ""division"" last year. 🙂","RT @mellaziz: @khairunNEesha_ Ikr. She's totally don't have any idea why would only KL shariah court have a new ""division"" last year. 🙂"
1231177883093213184,{'$oid': '5e5117bf4ed687673b956c60'},1231177883093213184,2020-02-22 11:24:16,fear,Taking a Short break from Cr due to some personal reasons. See you soon 🙂,Taking a Short break from Cr due to some personal reasons. See you soon 🙂
1231177938311077888,{'$oid': '5e5117bf4ed687673b956c63'},1231177938311077888,2020-02-22 11:24:29,fear,No one notice. 🙂,No one notice. 🙂
1231177955294007296,{'$oid': '5e5117bf4ed687673b956c64'},1231177955294007296,2020-02-22 11:24:33,anger,Sugar baby in need of sugar daddy 🙂,RT @MarciiMarcii1: Sugar baby in need of sugar daddy 🙂
1231178047803416576,{'$oid': '5e5117bf4ed687673b956c6a'},1231178047803416576,2020-02-22 11:24:55,fear,guys... I just called sport hub... asking about the district 9 unlock in singapore and they told me it’s alr cancelled.…,RT @capsuleofstars: guys... I just called sport hub... asking about the district 9 unlock in singapore and they told me it’s alr cancelled.…
1231178073237790726,{'$oid': '5e5117bf4ed687673b956c6e'},1231178073237790726,2020-02-22 11:25:01,anger,just got off finna take a 4 hour nap bc Kamia party later then work til 5am right after 🙂,just got off finna take a 4 hour nap bc Kamia party later then work til 5am right after 🙂
1231178173431201793,{'$oid': '5e5117bf4ed687673b956c74'},1231178173431201793,2020-02-22 11:25:25,fear, Salaam Omar! I find your work reviving Somali cities and public spaces really inspiring. Please do  https://t.co/yuY0V6lRo2,@omar_degan Salaam Omar! I find your work reviving Somali cities and public spaces really inspiring. Please do chec… https://t.co/yuY0V6lRo2
1231178176287715328,{'$oid': '5e5117bf4ed687673b956c75'},1231178176287715328,2020-02-22 11:25:26,anger,Sana fans hate Sid for how he behaved w Sana and how much he hurt her. Sid fans hate on Sana just cause she breathes 🙂,RT @nainalagee: Sana fans hate Sid for how he behaved w Sana and how much he hurt her. Sid fans hate on Sana just cause she breathes 🙂
1231178176446861312,{'$oid': '5e5117bf4ed687673b956c76'},1231178176446861312,2020-02-22 11:25:26,fear,"They are fighting about brand now LOL

And there's sooyaas praying Jisoo to have solo jobs 🙂","RT @jisoosaenarae: They are fighting about brand now LOL

And there's sooyaas praying Jisoo to have solo jobs 🙂"
1231178222479511552,{'$oid': '5e5117bf4ed687673b956c7b'},1231178222479511552,2020-02-22 11:25:37,fear,If you think that i care about competition or whatsover in 2020 after all these years of leading then you are  https://t.co/d8r5Peh7eC,If you think that i care about competition or whatsover in 2020 after all these years of leading then you are wrong… https://t.co/d8r5Peh7eC
1231178279677317120,{'$oid': '5e5117bf4ed687673b956c7e'},1231178279677317120,2020-02-22 11:25:50,fear,that's 17mn timestamp and they didn't have their markers yet 🙂 https://t.co/qiQU6uLytO,RT @graphicfighter: that's 17mn timestamp and they didn't have their markers yet 🙂 https://t.co/qiQU6uLytO
1231178316884824064,{'$oid': '5e5117bf4ed687673b956c82'},1231178316884824064,2020-02-22 11:25:59,fear,was money 🙂,was money 🙂
1231178322010427392,{'$oid': '5e5117bf4ed687673b956c83'},1231178322010427392,2020-02-22 11:26:00,fear, I didn’t even sleep properly..took a leave from work for the comeback most of my SL army friends  https://t.co/mAN5DgPgeF,@kdreamers_lk I didn’t even sleep properly..took a leave from work for the comeback most of my SL army friends did… https://t.co/mAN5DgPgeF
1231178370186170368,{'$oid': '5e5117bf4ed687673b956c85'},1231178370186170368,2020-02-22 11:26:12,fear, You can start today. 🙂,@kelemaketa You can start today. 🙂
1231178406584356864,{'$oid': '5e5117bf4ed687673b956c88'},1231178406584356864,2020-02-22 11:26:20,fear,Here he is :( Namjoon reassuring the members they can answer in Korean even if they didn't prepare English speeches :( reminds…,RT @mygbebe: Here he is :( Namjoon reassuring the members they can answer in Korean even if they didn't prepare English speeches :( reminds…
1231178413936766977,{'$oid': '5e5117bf4ed687673b956c8a'},1231178413936766977,2020-02-22 11:26:22,pleasant, who has recommendations for hair products 😮 https://t.co/hYyoIVR5Wk,@AfroStunnerz who has recommendations for hair products 😮 https://t.co/hYyoIVR5Wk
1231178441397035008,{'$oid': '5e5117bf4ed687673b956c8c'},1231178441397035008,2020-02-22 11:26:29,anger,"😲 A Deliveroo rider hit the woman on a zebra crossing in Marylebone, London 😮 https://t.co/P6l4Dsx7kG","RT @CrimeLdn: 😲 A Deliveroo rider hit the woman on a zebra crossing in Marylebone, London 😮 https://t.co/P6l4Dsx7kG"
1231178447772364800,{'$oid': '5e5117bf4ed687673b956c8e'},1231178447772364800,2020-02-22 11:26:30,anger, whats wrong with rats :(,@pettitmafia whats wrong with rats :(
1231178453342289920,{'$oid': '5e5117c04ed687673b956c91'},1231178453342289920,2020-02-22 11:26:32,anger,the nk village was built on an empty land just for cloy shooting purposes and they’re gonna be destroyed/cleaned this week :…,RT @saltyseri: the nk village was built on an empty land just for cloy shooting purposes and they’re gonna be destroyed/cleaned this week :…
1231178455380828161,{'$oid': '5e5117c04ed687673b956c93'},1231178455380828161,2020-02-22 11:26:32,pleasant,Nice nerf on the linear aim assist :(,Nice nerf on the linear aim assist :(
1231178468773122048,{'$oid': '5e5117c04ed687673b956c97'},1231178468773122048,2020-02-22 11:26:35,surprise, actual :(,@sudexedits actual :(
1231178484577230848,{'$oid': '5e5117c04ed687673b956c9a'},1231178484577230848,2020-02-22 11:26:39,excitement,Monstrueuse 🤯,Monstrueuse 🤯
1231178490860302336,{'$oid': '5e5117c04ed687673b956c9c'},1231178490860302336,2020-02-22 11:26:41,fear,he was freezing :( https://t.co/hdhCJHaf2T,RT @blackxagustd: he was freezing :( https://t.co/hdhCJHaf2T
1231178530915938304,{'$oid': '5e5117c04ed687673b956c9e'},1231178530915938304,2020-02-22 11:26:50,fear, they already cut tae’s hair :( https://t.co/FA6GmBklfJ,@taesslut they already cut tae’s hair :( https://t.co/FA6GmBklfJ
1231178535265587200,{'$oid': '5e5117c04ed687673b956c9f'},1231178535265587200,2020-02-22 11:26:51,fear, @DameMariah Could you not have at least given Sharon a daughter? She always seems to suffer for men  https://t.co/aEYoJWbemN,@petelawson68 @DameMariah Could you not have at least given Sharon a daughter? She always seems to suffer for men i… https://t.co/aEYoJWbemN
1231178542399934464,{'$oid': '5e5117c04ed687673b956ca0'},1231178542399934464,2020-02-22 11:26:53,excitement,wonyyy :(,wonyyy :(
1231178561853087744,{'$oid': '5e5117c04ed687673b956ca4'},1231178561853087744,2020-02-22 11:26:57,anger,"Wonwoo really is a sloth...hehe...
He's like a few seconds late to register they succeeded & slowly got shocked 😮 & clapped m…","RT @mi_won17: Wonwoo really is a sloth...hehe...
He's like a few seconds late to register they succeeded &amp; slowly got shocked 😮 &amp; clapped m…"
1231178612394647552,{'$oid': '5e5117c04ed687673b956cab'},1231178612394647552,2020-02-22 11:27:10,fear,it’s always only the same people defending him. people love to stay quiet when it comes to tae being treated unfairly it’s not…,RT @fictaus: it’s always only the same people defending him. people love to stay quiet when it comes to tae being treated unfairly it’s not…
1231178619822669825,{'$oid': '5e5117c04ed687673b956cb0'},1231178619822669825,2020-02-22 11:27:11,excitement,Thissss,Thissss
1231178631088660480,{'$oid': '5e5117c04ed687673b956cb4'},1231178631088660480,2020-02-22 11:27:14,fear, @NoTatsClassy I do think you’re more than likely right about the food shortages esp with their  https://t.co/iBabJSkO9U,@dufrianord @NoTatsClassy I do think you’re more than likely right about the food shortages esp with their populati… https://t.co/iBabJSkO9U
1231178632904658945,{'$oid': '5e5117c04ed687673b956cb5'},1231178632904658945,2020-02-22 11:27:14,fear,Look how exhausted they were while filming this. We dont have any idea how may takes this video were. They really worked har…,RT @yonkisuga: Look how exhausted they were while filming this. We dont have any idea how may takes this video were. They really worked har…
1231178676915429376,{'$oid': '5e5117c04ed687673b956cba'},1231178676915429376,2020-02-22 11:27:25,fear,i don't like how they didn't include jin in the break dance part in on. he was just on vlive saying he lacks which is so n…,RT @seokjinnier: i don't like how they didn't include jin in the break dance part in on. he was just on vlive saying he lacks which is so n…
1231178699690663936,{'$oid': '5e5117c14ed687673b956cc3'},1231178699690663936,2020-02-22 11:27:30,anger,"Every time you think this story has peaked, BOOM! It levels up 😮 https://t.co/lETigFhn2L","RT @Dr_RaulDuke: Every time you think this story has peaked, BOOM! It levels up 😮 https://t.co/lETigFhn2L"
1231178716795035648,{'$oid': '5e5117c14ed687673b956cc5'},1231178716795035648,2020-02-22 11:27:34,anger,Game OFF. Waterlogged pitch 😢,RT @DaffsMedia: Game OFF. Waterlogged pitch 😢
1231178746272436225,{'$oid': '5e5117c14ed687673b956ccc'},1231178746272436225,2020-02-22 11:27:41,fear, yowww verrer! 😳 who's ur bias? 🙊,@kpoppinl0vers yowww verrer! 😳 who's ur bias? 🙊
1231178753079857152,{'$oid': '5e5117c14ed687673b956cce'},1231178753079857152,2020-02-22 11:27:43,pleasant,Cuddle weather 😳,Cuddle weather 😳
1231178764714946565,{'$oid': '5e5117c14ed687673b956cd2'},1231178764714946565,2020-02-22 11:27:46,surprise,"This almost made me cry 😢 
 https://t.co/b9amxaRneX","RT @EzraelAni: This almost made me cry 😢 
 https://t.co/b9amxaRneX"
1231178828229357568,{'$oid': '5e5117c14ed687673b956cdd'},1231178828229357568,2020-02-22 11:28:01,fear,"We don dey date for 7 years, but you never propose o” 😢

“My mama ask me say, when will you marry, this year, next year or…","RT @KelechiAFC: We don dey date for 7 years, but you never propose o” 😢

“My mama ask me say, when will you marry, this year, next year or…"
1231178835527421952,{'$oid': '5e5117c14ed687673b956cde'},1231178835527421952,2020-02-22 11:28:03,surprise,Boogie Cousins and Isaiah Thomas  both waived in the last two weeks. I’m sad. 😢 https://t.co/S1JI9BZT68,RT @alexkramers: Boogie Cousins and Isaiah Thomas  both waived in the last two weeks. I’m sad. 😢 https://t.co/S1JI9BZT68
1231178852732289024,{'$oid': '5e5117c14ed687673b956ce4'},1231178852732289024,2020-02-22 11:28:07,anger, Mad skills 😢,@Baste0908 Mad skills 😢
1231178873863168001,{'$oid': '5e5117c14ed687673b956ce5'},1231178873863168001,2020-02-22 11:28:12,pleasant,mark as type and bambam as tharn 😳 https://t.co/pnuMxsiLVu,RT @doublebeom: mark as type and bambam as tharn 😳 https://t.co/pnuMxsiLVu
1231178880221773826,{'$oid': '5e5117c14ed687673b956ce6'},1231178880221773826,2020-02-22 11:28:13,fear,"⚽ use 2-3 days to prepare the supris
📷 Mew doesn't know anything about it?
🐼 Idk. Both managers stay at my house watch movie a…","RT @Icesley: ⚽ use 2-3 days to prepare the supris
📷 Mew doesn't know anything about it?
🐼 Idk. Both managers stay at my house watch movie a…"
1231178885208739840,{'$oid': '5e5117c14ed687673b956ce7'},1231178885208739840,2020-02-22 11:28:15,fear,She think I’m Jewish 😳 cause this drip Israel 🗣,RT @vuhsace: She think I’m Jewish 😳 cause this drip Israel 🗣
1231178887817842690,{'$oid': '5e5117c14ed687673b956ceb'},1231178887817842690,2020-02-22 11:28:15,pleasant,His eye 😳 https://t.co/L3wi7Ncc07,His eye 😳 https://t.co/L3wi7Ncc07
1231178897481457666,{'$oid': '5e5117c14ed687673b956cee'},1231178897481457666,2020-02-22 11:28:18,surprise,This is how we human should be😭😭😭,This is how we human should be😭😭😭
1231178898504704001,{'$oid': '5e5117c14ed687673b956cef'},1231178898504704001,2020-02-22 11:28:18,fear,"I just now watched this 😳
 where were these friends when u needed them d most. None of them came out in your…","RT @anuu1231: I just now watched this 😳
@TheRashamiDesai where were these friends when u needed them d most. None of them came out in your…"
1231178924832497665,{'$oid': '5e5117c14ed687673b956cf3'},1231178924832497665,2020-02-22 11:28:24,anger,"nah im screaming. because 

1. They're not racist, you were attacking a BLACK trans girl like hello 

2. what is his rich ass…","RT @1anjohn: nah im screaming. because 

1. They're not racist, you were attacking a BLACK trans girl like hello 

2. what is his rich ass…"
1231178967492780032,{'$oid': '5e5117c14ed687673b956cfa'},1231178967492780032,2020-02-22 11:28:34,surprise, who is that 😳,@danphobia who is that 😳
1231178987227033600,{'$oid': '5e5117c14ed687673b956cfc'},1231178987227033600,2020-02-22 11:28:39,excitement,Electric chair,RT @jennaortega: Electric chair
1231179000510283776,{'$oid': '5e5117c24ed687673b956cfe'},1231179000510283776,2020-02-22 11:28:42,fear," Or even at half rime, I’m told 😳","@andytheeagle Or even at half rime, I’m told 😳"
1231179014913609729,{'$oid': '5e5117c24ed687673b956d05'},1231179014913609729,2020-02-22 11:28:46,fear,His neck ain't supposed to move like that... 😳 https://t.co/6yacwYGVSS,RT @TheFightPlug: His neck ain't supposed to move like that... 😳 https://t.co/6yacwYGVSS
1231179016025014272,{'$oid': '5e5117c24ed687673b956d06'},1231179016025014272,2020-02-22 11:28:46,anger,Locke & Key? 😢,Locke &amp; Key? 😢
1231179020806447105,{'$oid': '5e5117c24ed687673b956d07'},1231179020806447105,2020-02-22 11:28:47,pleasant,"This... This might be my finest work.

It's beautiful.  😢 https://t.co/LrP4wcTLK4","This... This might be my finest work.

It's beautiful.  😢 https://t.co/LrP4wcTLK4"
1231179025034498049,{'$oid': '5e5117c24ed687673b956d0a'},1231179025034498049,2020-02-22 11:28:48,fear, @VillaTeaLady She’s never had one 😳,@78lizzibeth @VillaTeaLady She’s never had one 😳
1231179030130569218,{'$oid': '5e5117c24ed687673b956d0b'},1231179030130569218,2020-02-22 11:28:49,anger,Bradley Beal puts Drummond on a poster 😳 https://t.co/ZSdyV4eGdm,RT @TheNBACentral: Bradley Beal puts Drummond on a poster 😳 https://t.co/ZSdyV4eGdm
1231179041773965313,{'$oid': '5e5117c24ed687673b956d0e'},1231179041773965313,2020-02-22 11:28:52,anger,"I swear this man has anger issues in every dimension, it's a fucking red flag 😳","I swear this man has anger issues in every dimension, it's a fucking red flag 😳"
1231179045284524032,{'$oid': '5e5117c24ed687673b956d0f'},1231179045284524032,2020-02-22 11:28:53,anger,I've nothing against the Edinburgh Battle of the Somme  Reenactment Group. I just don't understand why they've been given su…,RT @PeskyScot: I've nothing against the Edinburgh Battle of the Somme  Reenactment Group. I just don't understand why they've been given su…
1231179079249952769,{'$oid': '5e5117c24ed687673b956d14'},1231179079249952769,2020-02-22 11:29:01,fear,Working moms will never enough credit. We’re either always at work or always in tears. Or both 😢,Working moms will never enough credit. We’re either always at work or always in tears. Or both 😢
1231179179137339393,{'$oid': '5e5117c24ed687673b956d20'},1231179179137339393,2020-02-22 11:29:25,fear, They are messing with Rudy’s video link...mine keeps dropping out. Anyone else having issues? 😡,RT @H0418811807: @RudyGiuliani They are messing with Rudy’s video link...mine keeps dropping out. Anyone else having issues? 😡
1231179182291464192,{'$oid': '5e5117c24ed687673b956d21'},1231179182291464192,2020-02-22 11:29:25,fear, @GarinWilliams Gutted. We were going to go to that one but really don’t fancy taking the kids to a midweek evening kick off ☹️,@sporty169 @GarinWilliams Gutted. We were going to go to that one but really don’t fancy taking the kids to a midweek evening kick off ☹️
1231179184967503872,{'$oid': '5e5117c24ed687673b956d22'},1231179184967503872,2020-02-22 11:29:26,fear,Can anyone help? Please share this and make these items too hot to handle 😡 https://t.co/2lLyhCY3xC,RT @ArnhemThe: Can anyone help? Please share this and make these items too hot to handle 😡 https://t.co/2lLyhCY3xC
1231179186842296322,{'$oid': '5e5117c24ed687673b956d23'},1231179186842296322,2020-02-22 11:29:27,fear, Oh good - a blue passport that doesn’t allow us to travel freely in the EU and Schengen areas. A  https://t.co/Wl6xhVIVvi,@RupertLowe10 Oh good - a blue passport that doesn’t allow us to travel freely in the EU and Schengen areas. A blue… https://t.co/Wl6xhVIVvi
1231179199265869825,{'$oid': '5e5117c24ed687673b956d24'},1231179199265869825,2020-02-22 11:29:29,surprise,Another low score from Banton though 😡,Another low score from Banton though 😡
1231179209239711747,{'$oid': '5e5117c24ed687673b956d25'},1231179209239711747,2020-02-22 11:29:32,anger, @TheJusticeDept @GOP Sedition. Trump is seditious. He’s rebelling against our nation’s authorities who took oat…,RT @Nira95760435: @sfpelosi @TheJusticeDept @GOP Sedition. Trump is seditious. He’s rebelling against our nation’s authorities who took oat…
1231179227162083329,{'$oid': '5e5117c24ed687673b956d27'},1231179227162083329,2020-02-22 11:29:36,fear, I can’t make fun of his height because we are the same size 😡,@_itsnotliving I can’t make fun of his height because we are the same size 😡
1231179285597016064,{'$oid': '5e5117c24ed687673b956d29'},1231179285597016064,2020-02-22 11:29:50,surprise,Tak bestnya this feeling ☹️ how am i will survive this...............,Tak bestnya this feeling ☹️ how am i will survive this...............
1231179296015896578,{'$oid': '5e5117c24ed687673b956d2a'},1231179296015896578,2020-02-22 11:29:53,surprise,"VCs are refusing to even talk about the staff pay uplift of 1.8%. Yet the average pay uplift for VCs was 3.3%, plus ben…","RT @stevelwTeacher: VCs are refusing to even talk about the staff pay uplift of 1.8%. Yet the average pay uplift for VCs was 3.3%, plus ben…"
1231179299463368704,{'$oid': '5e5117c24ed687673b956d2b'},1231179299463368704,2020-02-22 11:29:53,surprise,Barney to the children:,Barney to the children:
1231179332304785408,{'$oid': '5e5117c24ed687673b956d2e'},1231179332304785408,2020-02-22 11:30:01,fear,"She's the only one who had the courage to say this in court about what's really happening in this Godforsaken country.

We…","RT @Grizzietot: She's the only one who had the courage to say this in court about what's really happening in this Godforsaken country.

We…"
1231179346599170049,{'$oid': '5e5117c24ed687673b956d31'},1231179346599170049,2020-02-22 11:30:05,fear,if josie dies in legacies i will go dark myself 😡,RT @ninipaninis: if josie dies in legacies i will go dark myself 😡
1231179355763556354,{'$oid': '5e5117c24ed687673b956d32'},1231179355763556354,2020-02-22 11:30:07,surprise,this is so cuteeee she was angy!! 😠 https://t.co/TMypRHLGGt,RT @ilyerene: this is so cuteeee she was angy!! 😠 https://t.co/TMypRHLGGt
1231179391025152001,{'$oid': '5e5117c24ed687673b956d34'},1231179391025152001,2020-02-22 11:30:15,pleasant,grilled cheese or pancakes ☹️,grilled cheese or pancakes ☹️
1231179393067712514,{'$oid': '5e5117c24ed687673b956d35'},1231179393067712514,2020-02-22 11:30:16,surprise, i just saw this on an ig story but my friend said it’s unlikely since a new drama took cloy’s time slot ☹️,@binjincouple143 i just saw this on an ig story but my friend said it’s unlikely since a new drama took cloy’s time slot ☹️
1231179409194766336,{'$oid': '5e5117c34ed687673b956d36'},1231179409194766336,2020-02-22 11:30:20,fear,Guilty ☹️,RT @saaaaaaaam__: Guilty ☹️
1231179419097686016,{'$oid': '5e5117c34ed687673b956d39'},1231179419097686016,2020-02-22 11:30:22,fear,"True

Only Dems have the privilege of lying under oath and getting away with it 😠
. https://t.co/iXEX3RUaa5","RT @RacySicilian: FACT CHECK: True

Only Dems have the privilege of lying under oath and getting away with it 😠
. https://t.co/iXEX3RUaa5"
1231179441876951040,{'$oid': '5e5117c34ed687673b956d3b'},1231179441876951040,2020-02-22 11:30:27,fear,Why do the Chinese government encourage horrendous cruelty to animals? They allow the barbecueing of live dogs  https://t.co/osSBAvHDQT,Why do the Chinese government encourage horrendous cruelty to animals? They allow the barbecueing of live dogs and… https://t.co/osSBAvHDQT
1231179466354888704,{'$oid': '5e5117c34ed687673b956d3d'},1231179466354888704,2020-02-22 11:30:33,fear, Police puppets abusing their powers as usual 😡,@TomEnglish001 Police puppets abusing their powers as usual 😡
1231179475636936706,{'$oid': '5e5117c34ed687673b956d3e'},1231179475636936706,2020-02-22 11:30:35,fear,"Not only do we lack political leadership from the opposition, it is also missing at government level. Westminster party pol…","RT @legalolder: Not only do we lack political leadership from the opposition, it is also missing at government level. Westminster party pol…"
1231179502648205314,{'$oid': '5e5117c34ed687673b956d42'},1231179502648205314,2020-02-22 11:30:42,fear,The money you put aside,The money you put aside
1231179506032967681,{'$oid': '5e5117c34ed687673b956d43'},1231179506032967681,2020-02-22 11:30:43,anger,"😡 RT Man sexually assaulted girl, 3, in McDonald's bathroom: cops - New York Daily News https://t.co/Mrqj95of3p","😡 RT Man sexually assaulted girl, 3, in McDonald's bathroom: cops - New York Daily News https://t.co/Mrqj95of3p"
1231179515939958786,{'$oid': '5e5117c34ed687673b956d44'},1231179515939958786,2020-02-22 11:30:45,anger,"white actors get into character and be like

""dirty n*gger! 😡 

... and scene! 😌""","RT @fredoagain: white actors get into character and be like

""dirty n*gger! 😡 

... and scene! 😌"""
1231179517995208704,{'$oid': '5e5117c34ed687673b956d45'},1231179517995208704,2020-02-22 11:30:45,fear,"11-year-old girl gives birth in a bathtub. Now her father — an illegal alien who was once deported — her mother, and brot…","RT @ConnerJanith: 11-year-old girl gives birth in a bathtub. Now her father — an illegal alien who was once deported — her mother, and brot…"
1231179526337634306,{'$oid': '5e5117c34ed687673b956d46'},1231179526337634306,2020-02-22 11:30:47,fear,"PLEASE don't stop being appalled by these stories! 😡
 what say you? 
*86-year-old pensioner was left on a…","RT @AddressingLife: PLEASE don't stop being appalled by these stories! 😡
@SimonHarrisTD what say you? 
*86-year-old pensioner was left on a…"
1231179544071008256,{'$oid': '5e5117c34ed687673b956d48'},1231179544071008256,2020-02-22 11:30:52,fear,Corbyn hits out at Johnson for not visiting flood areas. Saying he only cared during GE. Tories hit back by saying Corbyn…,RT @Card007Teri: Corbyn hits out at Johnson for not visiting flood areas. Saying he only cared during GE. Tories hit back by saying Corbyn…
1231179561569837056,{'$oid': '5e5117c34ed687673b956d4a'},1231179561569837056,2020-02-22 11:30:56,fear,"On the bus earlier a small child asked “what’s that?” (meaning my white cane).

What the parent did next horrified me.…","RT @BlondeHistorian: On the bus earlier a small child asked “what’s that?” (meaning my white cane).

What the parent did next horrified me.…"
1231179570478493706,{'$oid': '5e5117c34ed687673b956d4b'},1231179570478493706,2020-02-22 11:30:58,anger," Remember in November. Which party left our ambassador to die after 7 hours of torture. 😡

#NeverForgetBenghazi…","RT @AYoungWarthog: @EyesOnQ Remember in November. Which party left our ambassador to die after 7 hours of torture. 😡

#NeverForgetBenghazi…"
1231179601835175936,{'$oid': '5e5117c34ed687673b956d4e'},1231179601835175936,2020-02-22 11:31:05,anger,This weather is properly royally pissing me clean off now 😡,This weather is properly royally pissing me clean off now 😡
