id_str,_id,_cls,id_str,emotion_label,text,created_at
1231178924832497665,{'$oid': '5e51105d3598b201e9f4c529'},Tweet,1231178924832497665,fear,"RT @1anjohn: nah im screaming. because 

1. They're not racist, you were attacking a BLACK trans girl like hello 

2. what is his rich ass…",2020-02-22 11:28:24
1231178967492780032,{'$oid': '5e5110673598b201e9f4c535'},Tweet,1231178967492780032,fear,@danphobia who is that 😳,2020-02-22 11:28:34
1231178987227033600,{'$oid': '5e51106c3598b201e9f4c539'},Tweet,1231178987227033600,fear,RT @jennaortega: Electric chair,2020-02-22 11:28:39
1231179000510283776,{'$oid': '5e51106f3598b201e9f4c53e'},Tweet,1231179000510283776,fear,"@andytheeagle Or even at half rime, I’m told 😳",2020-02-22 11:28:42
1231179014913609729,{'$oid': '5e5110733598b201e9f4c54b'},Tweet,1231179014913609729,fear,RT @TheFightPlug: His neck ain't supposed to move like that... 😳 https://t.co/6yacwYGVSS,2020-02-22 11:28:46
1231179016025014272,{'$oid': '5e5110733598b201e9f4c54c'},Tweet,1231179016025014272,fear,Locke &amp; Key? 😢,2020-02-22 11:28:46
1231179020806447105,{'$oid': '5e5110743598b201e9f4c54d'},Tweet,1231179020806447105,fear,"This... This might be my finest work.

It's beautiful.  😢 https://t.co/LrP4wcTLK4",2020-02-22 11:28:47
1231179025034498049,{'$oid': '5e5110753598b201e9f4c551'},Tweet,1231179025034498049,fear,@78lizzibeth @VillaTeaLady She’s never had one 😳,2020-02-22 11:28:48
1231179030130569218,{'$oid': '5e5110763598b201e9f4c553'},Tweet,1231179030130569218,fear,RT @TheNBACentral: Bradley Beal puts Drummond on a poster 😳 https://t.co/ZSdyV4eGdm,2020-02-22 11:28:49
1231179041773965313,{'$oid': '5e5110793598b201e9f4c558'},Tweet,1231179041773965313,fear,"I swear this man has anger issues in every dimension, it's a fucking red flag 😳",2020-02-22 11:28:52
1231179045284524032,{'$oid': '5e51107a3598b201e9f4c55a'},Tweet,1231179045284524032,fear,RT @PeskyScot: I've nothing against the Edinburgh Battle of the Somme  Reenactment Group. I just don't understand why they've been given su…,2020-02-22 11:28:53
1231179079249952769,{'$oid': '5e5110823598b201e9f4c565'},Tweet,1231179079249952769,fear,Working moms will never enough credit. We’re either always at work or always in tears. Or both 😢,2020-02-22 11:29:01
1231179179137339393,{'$oid': '5e51109a3598b201e9f4c57d'},Tweet,1231179179137339393,anger,RT @H0418811807: @RudyGiuliani They are messing with Rudy’s video link...mine keeps dropping out. Anyone else having issues? 😡,2020-02-22 11:29:25
1231179182291464192,{'$oid': '5e51109b3598b201e9f4c57e'},Tweet,1231179182291464192,anger,@sporty169 @GarinWilliams Gutted. We were going to go to that one but really don’t fancy taking the kids to a midweek evening kick off ☹️,2020-02-22 11:29:25
1231179184967503872,{'$oid': '5e51109b3598b201e9f4c57f'},Tweet,1231179184967503872,anger,RT @ArnhemThe: Can anyone help? Please share this and make these items too hot to handle 😡 https://t.co/2lLyhCY3xC,2020-02-22 11:29:26
1231179186842296322,{'$oid': '5e51109c3598b201e9f4c580'},Tweet,1231179186842296322,anger,@RupertLowe10 Oh good - a blue passport that doesn’t allow us to travel freely in the EU and Schengen areas. A blue… https://t.co/Wl6xhVIVvi,2020-02-22 11:29:27
1231179199265869825,{'$oid': '5e51109f3598b201e9f4c582'},Tweet,1231179199265869825,anger,Another low score from Banton though 😡,2020-02-22 11:29:29
1231179209239711747,{'$oid': '5e5110a13598b201e9f4c583'},Tweet,1231179209239711747,anger,RT @Nira95760435: @sfpelosi @TheJusticeDept @GOP Sedition. Trump is seditious. He’s rebelling against our nation’s authorities who took oat…,2020-02-22 11:29:32
1231179227162083329,{'$oid': '5e5110a53598b201e9f4c587'},Tweet,1231179227162083329,anger,@_itsnotliving I can’t make fun of his height because we are the same size 😡,2020-02-22 11:29:36
1231179285597016064,{'$oid': '5e5110b33598b201e9f4c58c'},Tweet,1231179285597016064,anger,Tak bestnya this feeling ☹️ how am i will survive this...............,2020-02-22 11:29:50
1231179296015896578,{'$oid': '5e5110b63598b201e9f4c58d'},Tweet,1231179296015896578,anger,"RT @stevelwTeacher: VCs are refusing to even talk about the staff pay uplift of 1.8%. Yet the average pay uplift for VCs was 3.3%, plus ben…",2020-02-22 11:29:53
1231179299463368704,{'$oid': '5e5110b73598b201e9f4c58e'},Tweet,1231179299463368704,anger,Barney to the children:,2020-02-22 11:29:53
1231179332304785408,{'$oid': '5e5110be3598b201e9f4c595'},Tweet,1231179332304785408,anger,"RT @Grizzietot: She's the only one who had the courage to say this in court about what's really happening in this Godforsaken country.

We…",2020-02-22 11:30:01
1231179346599170049,{'$oid': '5e5110c23598b201e9f4c599'},Tweet,1231179346599170049,anger,RT @ninipaninis: if josie dies in legacies i will go dark myself 😡,2020-02-22 11:30:05
1231179355763556354,{'$oid': '5e5110c43598b201e9f4c59a'},Tweet,1231179355763556354,anger,RT @ilyerene: this is so cuteeee she was angy!! 😠 https://t.co/TMypRHLGGt,2020-02-22 11:30:07
1231179391025152001,{'$oid': '5e5110cc3598b201e9f4c59e'},Tweet,1231179391025152001,anger,grilled cheese or pancakes ☹️,2020-02-22 11:30:15
1231179393067712514,{'$oid': '5e5110cd3598b201e9f4c59f'},Tweet,1231179393067712514,anger,@binjincouple143 i just saw this on an ig story but my friend said it’s unlikely since a new drama took cloy’s time slot ☹️,2020-02-22 11:30:16
1231179409194766336,{'$oid': '5e5110d13598b201e9f4c5a3'},Tweet,1231179409194766336,anger,RT @saaaaaaaam__: Guilty ☹️,2020-02-22 11:30:20
1231179419097686016,{'$oid': '5e5110d33598b201e9f4c5a8'},Tweet,1231179419097686016,anger,"RT @RacySicilian: FACT CHECK: True

Only Dems have the privilege of lying under oath and getting away with it 😠
. https://t.co/iXEX3RUaa5",2020-02-22 11:30:22
1231179441876951040,{'$oid': '5e5110d83598b201e9f4c5aa'},Tweet,1231179441876951040,anger,Why do the Chinese government encourage horrendous cruelty to animals? They allow the barbecueing of live dogs and… https://t.co/osSBAvHDQT,2020-02-22 11:30:27
1231179466354888704,{'$oid': '5e5110de3598b201e9f4c5ae'},Tweet,1231179466354888704,anger,@TomEnglish001 Police puppets abusing their powers as usual 😡,2020-02-22 11:30:33
1231179475636936706,{'$oid': '5e5110e13598b201e9f4c5af'},Tweet,1231179475636936706,anger,"RT @legalolder: Not only do we lack political leadership from the opposition, it is also missing at government level. Westminster party pol…",2020-02-22 11:30:35
1231179502648205314,{'$oid': '5e5110e73598b201e9f4c5b5'},Tweet,1231179502648205314,anger,The money you put aside,2020-02-22 11:30:42
1231179506032967681,{'$oid': '5e5110e83598b201e9f4c5b7'},Tweet,1231179506032967681,anger,"😡 RT Man sexually assaulted girl, 3, in McDonald's bathroom: cops - New York Daily News https://t.co/Mrqj95of3p",2020-02-22 11:30:43
1231179515939958786,{'$oid': '5e5110ea3598b201e9f4c5b8'},Tweet,1231179515939958786,anger,"RT @fredoagain: white actors get into character and be like

""dirty n*gger! 😡 

... and scene! 😌""",2020-02-22 11:30:45
1231179517995208704,{'$oid': '5e5110eb3598b201e9f4c5b9'},Tweet,1231179517995208704,anger,"RT @ConnerJanith: 11-year-old girl gives birth in a bathtub. Now her father — an illegal alien who was once deported — her mother, and brot…",2020-02-22 11:30:45
1231179526337634306,{'$oid': '5e5110ed3598b201e9f4c5bc'},Tweet,1231179526337634306,anger,"RT @AddressingLife: PLEASE don't stop being appalled by these stories! 😡
@SimonHarrisTD what say you? 
*86-year-old pensioner was left on a…",2020-02-22 11:30:47
1231179544071008256,{'$oid': '5e5110f13598b201e9f4c5be'},Tweet,1231179544071008256,anger,RT @Card007Teri: Corbyn hits out at Johnson for not visiting flood areas. Saying he only cared during GE. Tories hit back by saying Corbyn…,2020-02-22 11:30:52
1231179561569837056,{'$oid': '5e5110f53598b201e9f4c5c3'},Tweet,1231179561569837056,anger,"RT @BlondeHistorian: On the bus earlier a small child asked “what’s that?” (meaning my white cane).

What the parent did next horrified me.…",2020-02-22 11:30:56
1231179570478493706,{'$oid': '5e5110f73598b201e9f4c5c4'},Tweet,1231179570478493706,anger,"RT @AYoungWarthog: @EyesOnQ Remember in November. Which party left our ambassador to die after 7 hours of torture. 😡

#NeverForgetBenghazi…",2020-02-22 11:30:58
1231179601835175936,{'$oid': '5e5110ff3598b201e9f4c5c7'},Tweet,1231179601835175936,anger,This weather is properly royally pissing me clean off now 😡,2020-02-22 11:31:05
1231179661956337664,{'$oid': '5e51110d3598b201e9f4c5d5'},Tweet,1231179661956337664,anger,RT @_Bonga: My height and surname. Niggas modified my surname to sound like chicken feet ☹️ https://t.co/Rin2a26LXg,2020-02-22 11:31:20
1231179663185084416,{'$oid': '5e51110d3598b201e9f4c5d6'},Tweet,1231179663185084416,anger,RT @tumblade: Angry cutie Jungwoo 😠 https://t.co/tqjRC59fZz,2020-02-22 11:31:20
1231179727622328323,{'$oid': '5e51111d3598b201e9f4c5df'},Tweet,1231179727622328323,anger,"RT @MabsHussainMBE: As Duty Gold had to listen to how
3 police vans were damaged when officers were working to protect the community they a…",2020-02-22 11:31:35
1231179850305679361,{'$oid': '5e51113a3598b201e9f4c5ee'},Tweet,1231179850305679361,anger,RT @roseyella2000: This coupled with Trump's tweeting defense/support of Sanders should concern anyone still capable of sane reasoning...,2020-02-22 11:32:05
1231179924020400129,{'$oid': '5e51114b3598b201e9f4c5fb'},Tweet,1231179924020400129,anger,RT @Bozilla4: Whose rules do I live by? Just bought a proper sketch book and all my pencils behave differently on this kind of paper! 😤 So…,2020-02-22 11:32:22
1231179963660812294,{'$oid': '5e5111553598b201e9f4c603'},Tweet,1231179963660812294,anger,@singinghinnies ☹️ sorry to read this news Alison - hope the corporate takes time to share valuable feedback and ke… https://t.co/WoqYCDkOjc,2020-02-22 11:32:32
1231179975585411075,{'$oid': '5e5111583598b201e9f4c606'},Tweet,1231179975585411075,anger,With voice lock,2020-02-22 11:32:35
1231180939419701248,{'$oid': '5e51123e2d39ce399016b0a6'},Tweet,1231180939419701248,excitement,RT @Angelasamata: ...  so many brilliant people in the room too. Loved the film of Ron Gittins singing in Timpson’s Birkenhead. You’re righ…,2020-02-22 11:36:24
1231180957417381889,{'$oid': '5e5112422d39ce399016b0ab'},Tweet,1231180957417381889,excitement,"I am so sure dat if God blows the trumpet 🎺 so many wnt make it up, right nw some pple are in a closet or inn 🏨 ont… https://t.co/fwV2YTXGSM",2020-02-22 11:36:29
1231180962458894337,{'$oid': '5e5112432d39ce399016b0af'},Tweet,1231180962458894337,excitement,"@Ibrahimsmummy I'm digging your sense of adventure, doll 😁 
Did you see the Zip lining from the top of the tallest… https://t.co/1gEdvZgdBv",2020-02-22 11:36:30
1231181051252244485,{'$oid': '5e5112582d39ce399016b0bd'},Tweet,1231181051252244485,excitement,@Taehyungshie4 😁 If you will attend on march 8.. 😁,2020-02-22 11:36:51
1231181074581131264,{'$oid': '5e51125e2d39ce399016b0c4'},Tweet,1231181074581131264,excitement,At white na shoes 😁,2020-02-22 11:36:57
1231181099595915264,{'$oid': '5e5112642d39ce399016b0ca'},Tweet,1231181099595915264,excitement,RT @Lande007: DDOS statement translated 😁,2020-02-22 11:37:03
1231181109238652930,{'$oid': '5e5112662d39ce399016b0cd'},Tweet,1231181109238652930,excitement,@JezCorden Bloomberg... He may be worse than Trump 😁,2020-02-22 11:37:05
1231181114578022400,{'$oid': '5e5112672d39ce399016b0ce'},Tweet,1231181114578022400,excitement,@MirrorDavis1 Grossness 😁,2020-02-22 11:37:06
1231181119485333504,{'$oid': '5e5112682d39ce399016b0cf'},Tweet,1231181119485333504,excitement,"@_Sowellsista_ That’s fair, I have it at least once a week, all kinds of pasta and all kinds of sauce (sometimes ev… https://t.co/XXPeDVZwx5",2020-02-22 11:37:07
1231181124199731200,{'$oid': '5e51126a2d39ce399016b0d0'},Tweet,1231181124199731200,excitement,"RT @VertDuFerk: Something I don't think @DrJasonJohnson considered w/ his Island of #MisfitBlackGirls comment:

What happened at the end of…",2020-02-22 11:37:08
1231181147691978753,{'$oid': '5e51126f2d39ce399016b0d9'},Tweet,1231181147691978753,excitement,"“Another one”

😁 https://t.co/arNMMnUv3q",2020-02-22 11:37:14
1231181184006266880,{'$oid': '5e5112782d39ce399016b0e1'},Tweet,1231181184006266880,excitement,@paddyb_ireland Let the lad have his dream if it means he can get as far as his talent will take him. Guessing gett… https://t.co/DBY6pbcDKO,2020-02-22 11:37:23
1231181189781884930,{'$oid': '5e5112792d39ce399016b0e3'},Tweet,1231181189781884930,excitement,@thesolerestocks Got a dub on adidas 😁 waited for hours on the websites for nothing was a terrible drop on offsprin… https://t.co/fzCgQ6TOQH,2020-02-22 11:37:24
1231181241212383234,{'$oid': '5e5112852d39ce399016b0ee'},Tweet,1231181241212383234,excitement,"@QTAnon1 He didn't understand when you said Break a Leg.
😁",2020-02-22 11:37:36
1231181282090143745,{'$oid': '5e51128f2d39ce399016b0f5'},Tweet,1231181282090143745,excitement,@EnriqueAlas7 Talonflame 😁,2020-02-22 11:37:46
1231181296749219845,{'$oid': '5e5112932d39ce399016b0f9'},Tweet,1231181296749219845,excitement,@MeekMill Some people try to follow in their mentors foot step 😁,2020-02-22 11:37:50
1231181322288234496,{'$oid': '5e5112992d39ce399016b0fc'},Tweet,1231181322288234496,excitement,"RT @EuriskaIndia: In charge of the decks tomorrow for the #TokyoTilt, are these two gents! 😁 Catch @ZavionOfficial B2B ThatAnkit at the Tok…",2020-02-22 11:37:56
1231181346233470976,{'$oid': '5e51129f2d39ce399016b101'},Tweet,1231181346233470976,excitement,@JulieAMcDowall Have you done Josh yet? 😁,2020-02-22 11:38:01
1231181385135730688,{'$oid': '5e5112a82d39ce399016b10a'},Tweet,1231181385135730688,excitement,Mount giroud barkley to spam James crosses in the box Frank IQ 😁,2020-02-22 11:38:11
1231181404660207616,{'$oid': '5e5112ad2d39ce399016b10f'},Tweet,1231181404660207616,excitement,"I am so sure dat if God blows the trumpet 🎺 so many wnt make it up, right nw some pple are in a closet or inn 🏨 ont… https://t.co/d3QKbjOHkV",2020-02-22 11:38:15
1231181416940982272,{'$oid': '5e5112af2d39ce399016b112'},Tweet,1231181416940982272,excitement,"RT @sinsanfeb: @tiffanision Her ""snacks"" is apple 😁",2020-02-22 11:38:18
1231181435668660228,{'$oid': '5e5112b42d39ce399016b117'},Tweet,1231181435668660228,excitement,@GafferSamgee any time bud! 😁 https://t.co/2xQg3J0trg,2020-02-22 11:38:23
1231181604296351744,{'$oid': '5e5112dc2d39ce399016b136'},Tweet,1231181604296351744,happy,@AsmodeusXxi naol :),2020-02-22 11:39:03
1231181605005185030,{'$oid': '5e5112dc2d39ce399016b137'},Tweet,1231181605005185030,happy,He isn't wrong :),2020-02-22 11:39:03
1231181611422699520,{'$oid': '5e5112de2d39ce399016b13d'},Tweet,1231181611422699520,happy,RT @BTSoverlord: Because y’all complained before and these are the results now yall wanna complain again bc y’all are never satisfied  mayb…,2020-02-22 11:39:05
1231181615839219712,{'$oid': '5e5112df2d39ce399016b141'},Tweet,1231181615839219712,happy,"RT @DonJoewonSong: 2-of-5

More Forza-Edition cars (Or at least FE cars people can actually make use of) Personal picks would be, Skyline R…",2020-02-22 11:39:06
1231181632448684032,{'$oid': '5e5112e32d39ce399016b14e'},Tweet,1231181632448684032,happy,"✨ Guess what? #TIL The saddest thing about billionaires ,for all one knows, is indicative of the socialist revoluti… https://t.co/gRIma3mrdN",2020-02-22 11:39:10
1231181670012915713,{'$oid': '5e5112ec2d39ce399016b165'},Tweet,1231181670012915713,happy,@thatsshowbizuk  BOOM!! DOOD! Grandad Neil here again! :) shouting out to Amelia and the Diddis from Terri Jayne Th… https://t.co/RJMnYBRgoI,2020-02-22 11:39:19
1231181674936971264,{'$oid': '5e5112ed2d39ce399016b16c'},Tweet,1231181674936971264,happy,RT @jadenkaiba: One-on-one Training Session with Byleth :) https://t.co/jWKC3yAORl,2020-02-22 11:39:20
1231181678686568449,{'$oid': '5e5112ee2d39ce399016b170'},Tweet,1231181678686568449,happy,"RT @louderbombs_: to THOSE armys who are busy, have works, have school and need to study for the exams and there's something important to d…",2020-02-22 11:39:21
1231181683296231424,{'$oid': '5e5112ef2d39ce399016b172'},Tweet,1231181683296231424,happy,And the cycle repeats again and again,2020-02-22 11:39:22
1231181690741174273,{'$oid': '5e5112f12d39ce399016b179'},Tweet,1231181690741174273,happy,Of  course 😀,2020-02-22 11:39:23
1231181692121108480,{'$oid': '5e5112f12d39ce399016b17c'},Tweet,1231181692121108480,happy,So now every1 plz stop invading in their private space...@sidharth_shukla doesn't want that..n we should respect th… https://t.co/NG2WoowKqT,2020-02-22 11:39:24
1231181696197853186,{'$oid': '5e5112f22d39ce399016b183'},Tweet,1231181696197853186,happy,RT @CHANPRlNT: omw to beat the ass of every fansite stalking skz :) https://t.co/SH6HSkggWp,2020-02-22 11:39:25
1231181729446146048,{'$oid': '5e5112fa2d39ce399016b1a0'},Tweet,1231181729446146048,happy,french biplane pilot with an intense fear of butterflies :),2020-02-22 11:39:33
1231181730347769856,{'$oid': '5e5112fa2d39ce399016b1a2'},Tweet,1231181730347769856,happy,"@CourageTheFurry preform an integer overflow in the mind's kernel, and let your catharsis do the rest. :)",2020-02-22 11:39:33
1231181760513310720,{'$oid': '5e5113012d39ce399016b1bb'},Tweet,1231181760513310720,happy,RT @sarcastic_dr_: And the cycle repeats again and again,2020-02-22 11:39:40
1231181765722673152,{'$oid': '5e5113032d39ce399016b1c1'},Tweet,1231181765722673152,happy,"@makneta I followed these two courses. Maybe you could give them a try. A fair warning though, these courses are re… https://t.co/0mV0IMxAw8",2020-02-22 11:39:41
1231181767815520256,{'$oid': '5e5113032d39ce399016b1c4'},Tweet,1231181767815520256,happy,"Shamed ""joirnalist"" @AshishSinghLIVE is so nervous that he pretends to get a mobile call mid air when being asked s… https://t.co/NGBLhEvCvV",2020-02-22 11:39:42
1231181768243347457,{'$oid': '5e5113032d39ce399016b1c7'},Tweet,1231181768243347457,happy,RT @ESSxVVD: Big foreheads are useful sometimes :) https://t.co/PKQoOgUkhp,2020-02-22 11:39:42
1231181807485214720,{'$oid': '5e51130c2d39ce399016b1d1'},Tweet,1231181807485214720,pleasant,Did y'all read the news on what NK did to someone who defied their quarantine orders 🙂,2020-02-22 11:39:51
1231181824455565318,{'$oid': '5e5113112d39ce399016b1d3'},Tweet,1231181824455565318,pleasant,Not really what Thinking day is about! It is for World Guiding. Today was the birthdays of the founders:Lord &amp; lady… https://t.co/KGKxBAIYnb,2020-02-22 11:39:55
1231181848769945600,{'$oid': '5e5113162d39ce399016b1d6'},Tweet,1231181848769945600,pleasant,"@_Sambesiwe You can’t even walk around with your natural toenails, sis. 🙂",2020-02-22 11:40:01
1231181865920483328,{'$oid': '5e51131a2d39ce399016b1d9'},Tweet,1231181865920483328,pleasant,gonna cry when i get out on that track today 🙂,2020-02-22 11:40:05
1231181873273036800,{'$oid': '5e51131c2d39ce399016b1da'},Tweet,1231181873273036800,pleasant,"so much pent up emotions i just want to explode into tiny little pieces, scatter, and then disappear into thin air 🙂",2020-02-22 11:40:07
1231181892092751875,{'$oid': '5e5113212d39ce399016b1dc'},Tweet,1231181892092751875,pleasant,if this is true then oneprod is fkin irresponsible,2020-02-22 11:40:11
1231181913144123392,{'$oid': '5e5113262d39ce399016b1df'},Tweet,1231181913144123392,pleasant,"RT @krithikasivasw: She also said it induces a lot of conversion. the ones who come for interest in art, dances to such content and land up…",2020-02-22 11:40:17
1231182047634280449,{'$oid': '5e5113462d39ce399016b1f1'},Tweet,1231182047634280449,pleasant,RT @softsapphire0: What the fucccc,2020-02-22 11:40:49
1231182131147214850,{'$oid': '5e51135a2d39ce399016b1ff'},Tweet,1231182131147214850,pleasant,Fell asleep being sick in the toilet last night and woke up and my hair was in the water 🙂,2020-02-22 11:41:08
1231182136419340291,{'$oid': '5e51135b2d39ce399016b200'},Tweet,1231182136419340291,pleasant,"RT @NoorIrwannn: May Allah heal the broken heart. The ones who are silent, who cannot express their pain. The ones who are tired of torment…",2020-02-22 11:41:10
1231182180132384768,{'$oid': '5e5113652d39ce399016b20b'},Tweet,1231182180132384768,pleasant,felt this on a whole other level,2020-02-22 11:41:20
1231182312668196865,{'$oid': '5e5113852d39ce399016b21a'},Tweet,1231182312668196865,pleasant,"If you don't find yourself getting humbler as you grow in life, then there's a need for some course correction. Hum… https://t.co/euTMOVbcq3",2020-02-22 11:41:52
1231182409309310978,{'$oid': '5e51139c2d39ce399016b226'},Tweet,1231182409309310978,pleasant,Running off of 2 hours of sleep in the last 24 hours 🙂,2020-02-22 11:42:15
1231182420826738693,{'$oid': '5e51139f2d39ce399016b22a'},Tweet,1231182420826738693,pleasant,@snownangni You’re an embarrassment. 🙂,2020-02-22 11:42:18
1231182603559956485,{'$oid': '5e5113ca2d39ce399016b246'},Tweet,1231182603559956485,pleasant,"RT @woohyunsbffl: woollim don’t manage infinite’s japanese activities, universal music group do. so at least put the right company in your…",2020-02-22 11:43:01
1231182616164020224,{'$oid': '5e5113cd2d39ce399016b248'},Tweet,1231182616164020224,pleasant,@UniverseIce 🤔May son will going to cry if he didn't get an upgrade for his S8...so I decide to pre-ordered 3 ultra… https://t.co/MIdvUxFXlz,2020-02-22 11:43:04
1231182660346634240,{'$oid': '5e5113d82d39ce399016b24c'},Tweet,1231182660346634240,pleasant,"""You see the bank of china? Spy system, mafia works there, they are not really bank""

BERGHHHHHHHHHHHHHH. WAKE UP 🙂",2020-02-22 11:43:15
1231182691367870466,{'$oid': '5e5113df2d39ce399016b255'},Tweet,1231182691367870466,pleasant,my account balance 🙂,2020-02-22 11:43:22
1231182773496377344,{'$oid': '5e5113f32d39ce399016b279'},Tweet,1231182773496377344,surprise,"RT @_kpoptea: the lyrics in BTS' new album are extremely sad. they are having a hard time, these lyrics reflect that... :( #kpoppredictions",2020-02-22 11:43:42
1231182774742044672,{'$oid': '5e5113f32d39ce399016b27c'},Tweet,1231182774742044672,surprise,"RT @wiIdexx: not new on anitwt, last account got suspended :(

Everyone who's into anime, manga, music...

rt 2 be mutuals",2020-02-22 11:43:42
1231182776579215360,{'$oid': '5e5113f42d39ce399016b27e'},Tweet,1231182776579215360,surprise,"RT @OGTNAF: GMMTV’s strict copyright claim makes it hard for the reactors, doesn’t it? I know they need to protect their works from being m…",2020-02-22 11:43:42
1231182790407938049,{'$oid': '5e5113f72d39ce399016b285'},Tweet,1231182790407938049,surprise,RT @seokluvr218: he’s singing along to the box he’s so cute :( and how the person filming practically coos im sad :( https://t.co/6g7yf94bwn,2020-02-22 11:43:46
1231182833156345861,{'$oid': '5e5114012d39ce399016b29c'},Tweet,1231182833156345861,surprise,"RT @jinpathy: Q : so many tracks are nods to past songs
RM : when you don't know where to go, I think the best way is to walk down the road…",2020-02-22 11:43:56
1231182900885950464,{'$oid': '5e5114112d39ce399016b2c1'},Tweet,1231182900885950464,surprise,Worth the read 😬,2020-02-22 11:44:12
1231182912298438657,{'$oid': '5e5114142d39ce399016b2ce'},Tweet,1231182912298438657,surprise,god imagine if taehyung called jimin his dream come true while jimin called tae his alien :(,2020-02-22 11:44:15
1231182924734558210,{'$oid': '5e5114172d39ce399016b2d4'},Tweet,1231182924734558210,surprise,"RT @AdrianLiMy8: Some say for a guy to have Bruno Mars' vocal range is criminal, but it's kinda a crime too that our home grown, similarly…",2020-02-22 11:44:18
1231182955130900480,{'$oid': '5e51141e2d39ce399016b2e3'},Tweet,1231182955130900480,surprise,"RT @ShawnJacobAust1: - First all the Himanshi hate.
- Now the immature negative trend about someone who isn't even in Asim's life anymore.…",2020-02-22 11:44:25
1231182982548992008,{'$oid': '5e5114252d39ce399016b2f5'},Tweet,1231182982548992008,fear,"@LeslieH24367191 No , you can only have an opinion if it's the same as his 😳",2020-02-22 11:44:31
1231183015516176387,{'$oid': '5e51142d2d39ce399016b304'},Tweet,1231183015516176387,fear,@pjm_era For real!!! 😳,2020-02-22 11:44:39
1231183032821932033,{'$oid': '5e5114312d39ce399016b30e'},Tweet,1231183032821932033,fear,RT @BurberryMadMan: @VisionarySZN Blue waffles 😳,2020-02-22 11:44:43
1231183033329278976,{'$oid': '5e5114312d39ce399016b30f'},Tweet,1231183033329278976,fear,RT @ira: Not the director of Richard Jewell 😢,2020-02-22 11:44:44
1231183045304020992,{'$oid': '5e5114342d39ce399016b315'},Tweet,1231183045304020992,fear,newt 😳,2020-02-22 11:44:46
1231183053579440130,{'$oid': '5e5114362d39ce399016b31c'},Tweet,1231183053579440130,fear,fix smtown,2020-02-22 11:44:48
1231183094968807424,{'$oid': '5e5114412d39ce399016b333'},Tweet,1231183094968807424,fear,RT @ohpayahgila: Man looked like manny pacquiao himself 😳,2020-02-22 11:44:58
1231183128330301440,{'$oid': '5e5114472d39ce399016b33e'},Tweet,1231183128330301440,fear,"RT @BatmanKGR20: @TheLewiSanders My lil Cousin he's 9 yr old is getting Bullied on the school bus y'all 😢 

hit the cash app: 
$KingRegg20…",2020-02-22 11:45:06
1231183142846857216,{'$oid': '5e51144b2d39ce399016b345'},Tweet,1231183142846857216,fear,And the stats from the POTUS rally in Colorado. Great numbers.,2020-02-22 11:45:10
1231183149545201664,{'$oid': '5e51144c2d39ce399016b34c'},Tweet,1231183149545201664,fear,he always exposes himself,2020-02-22 11:45:11
1231183156637601793,{'$oid': '5e51144e2d39ce399016b350'},Tweet,1231183156637601793,fear,RT @cheongsas: wait this is the jacket chungha was wearing.. €640... ma’am.. 😳 https://t.co/mZAhn5arOJ,2020-02-22 11:45:13
1231183160442007557,{'$oid': '5e51144f2d39ce399016b354'},Tweet,1231183160442007557,fear,He did tell us he’ll be sexier in the futur 👀,2020-02-22 11:45:14
1231183176841728001,{'$oid': '5e5114532d39ce399016b35a'},Tweet,1231183176841728001,fear,"RT @Kanra_cosplay: Is it okay if I will stay in an apron or you prefer me to take it off too? 😳

Yumemi agree to remove an apron only for 1…",2020-02-22 11:45:18
1231183183577800704,{'$oid': '5e5114552d39ce399016b35c'},Tweet,1231183183577800704,fear,"RT @JJWatt: This is awesome haha.

Third girl didn’t even flinch after the make. Savage move. https://t.co/sQMGcpUlVM",2020-02-22 11:45:19
1231183183728664576,{'$oid': '5e5114552d39ce399016b35d'},Tweet,1231183183728664576,fear,"Stressed and can’t sleep. 

Still so sad about my iPad getting stolen. Still don’t have enough for my replacement.… https://t.co/O5oVNlIn8g",2020-02-22 11:45:19
1231183188569010177,{'$oid': '5e5114562d39ce399016b361'},Tweet,1231183188569010177,fear,@ImaBihh Who put up a zombie tape on here 😢,2020-02-22 11:45:21
1231183188778721283,{'$oid': '5e5114562d39ce399016b362'},Tweet,1231183188778721283,fear,RT @99XIUDEUX: Omg that second picture.... It took me a second ..... 😳,2020-02-22 11:45:21
1231183198375305217,{'$oid': '5e5114582d39ce399016b365'},Tweet,1231183198375305217,fear,"RT @DavidJWood2: When you’re sat next tae a xenophobic, bigot, and it dawns on you that everyone’s thinking it’s you’re partner 😳 #bbcqt ht…",2020-02-22 11:45:23
1231183201646923776,{'$oid': '5e5114592d39ce399016b366'},Tweet,1231183201646923776,fear,"RT @MartinMcEdin: Oh the irony! 😳

Brexiteer blasts immigration plans as 'catastrophic' for fishing industry https://t.co/qF46r8jfZn",2020-02-22 11:45:24
1231183208030593024,{'$oid': '5e51145a2d39ce399016b36c'},Tweet,1231183208030593024,fear,"RT @TheMedicaIVideo: Father can’t touch his little baby as he is infected with the Corona virus... 
The baby’s face tho.. 😢 https://t.co/dN…",2020-02-22 11:45:25
1231183213541773312,{'$oid': '5e51145c2d39ce399016b371'},Tweet,1231183213541773312,fear,Rt &gt; such an interesting theory 😳,2020-02-22 11:45:27
